8.861027717590332031e+00,3.709943294525146484e+00,7.253935337066650391e-01,3.069840073585510254e-01,9.167395532131195068e-02,3.069069795310497284e-02,1.432972121983766556e-02
nan,3.836642265319824219e+00,8.663071990013122559e-01,5.023066401481628418e-01,7.793877273797988892e-02,2.700998820364475250e-02,1.022337190806865692e-02
nan,5.639671802520751953e+00,1.579539656639099121e+00,8.525841832160949707e-01,1.135870814323425293e-01,4.488245584070682526e-03,8.025743998587131500e-03
nan,2.603238344192504883e+00,1.040483236312866211e+00,7.325841784477233887e-01,1.848603338003158569e-01,3.487028181552886963e-01,5.810642242431640625e-02
nan,4.142424106597900391e+00,2.524450778961181641e+00,5.388922095298767090e-01,3.137824833393096924e-01,2.755438089370727539e-01,5.598258599638938904e-02
nan,nan,1.833175778388977051e+00,1.619728803634643555e+00,3.262251913547515869e-01,2.371839880943298340e-01,1.130060385912656784e-02
nan,3.779673099517822266e+00,6.543101787567138672e+00,1.119586348533630371e+00,1.030204296112060547e+00,4.611301720142364502e-01,2.450434118509292603e-01
nan,nan,nan,1.301170468330383301e+00,5.225766897201538086e-01,6.163767576217651367e-01,9.558793157339096069e-02
